nb_sample:
19
nb_pts:
70
ref:
0.0758926188 0.0904602969941 0.106668666981 0.125056763863 0.145331389287 0.173550298768 0.198266089762 0.226741076839 0.246920489282 0.27369247258 0.286432835028 0.283224729423 0.277475370753 0.270604351209 0.263346912222 0.253845329751 0.249085981729 0.245733576183 0.240707353976 0.238928964234 0.236422679047 0.233152749558 0.230914001435 0.230929314126 0.228862744802 0.22669001939 0.226935600469 0.226900388474 0.224656395617 0.226904297167 0.224947756767 0.220714246952 0.218906845894 0.214900104688 0.208547318109 0.19897580115 0.190652972971 0.186710351756 0.179903081328 0.17248494161 0.168498921386 0.16850646587 0.171842215288 0.179534921445 0.190511100397 0.201267568662 0.226902386975 0.259598575847 0.302316066388 0.343665569667 0.385239309647 0.403374006289 0.417706710203 0.430119920857 0.443152414199 0.450635993951 0.458565489703 0.429387047241 0.323663541095 0.185050803428 0.0995995019553 -0.0220120066581 -0.103949052449 -0.21176591476 -0.307567347475 -0.368082433302 -0.403389032419 -0.439291641825 -0.458565489703 -0.457675228751 0.108065999851 0.10095909108 0.0894961839813 0.0802779976837 0.0714507883547 0.0580734431641 0.0452413532524 0.0236242496385 0.0072499715138 -0.0149806061046 -0.0301948824942 -0.0284061470277 -0.0173903075171 -0.00251509243661 0.0150796351361 0.0347504197575 0.049948856916 0.0651684010624 0.0759197008927 0.0853814503038 0.100312386686 0.117970370529 0.135873572684 0.172496834272 0.221051834165 0.276265627073 0.313269290621 0.351141681719 0.379257524943 0.402086162363 0.426022851275 0.450456454879 0.470860212046 0.481715132116 0.491210090085 0.49822796544 0.5 0.492803560982 0.480355701026 0.468346121226 0.450971263391 0.435751428191 0.416712260299 0.395735547168 0.370361235907 0.349233013251 0.319479675296 0.282714339216 0.23610258111 0.198396049789 0.163286981208 0.147095914636 0.13473077861 0.124201588682 0.112832707381 0.108002815801 0.100638767294 0.0913417551326 0.0492593461552 -0.00378955792837 -0.0802050026984 -0.206917135269 -0.299326367988 -0.391554589213 -0.446944376991 -0.471207507041 -0.486680064645 -0.499995345947 -0.499999992999 -0.5
...
-0.615742 -0.606495 -0.597262 -0.580828 -0.559475 -0.535244 -0.502739 -0.476380 -0.451686 -0.414063 -0.382267 -0.336844 -0.306602 -0.272544 -0.248912 -0.219939 -0.199258 -0.186769 -0.178293 -0.176854 -0.176919 -0.181097 -0.185919 -0.190960 -0.195873 -0.200122 -0.200034 -0.200016 -0.200018 -0.199948 -0.197575 -0.190203 -0.190240 -0.185983 -0.189496 -0.185452 -0.186402 -0.194319 -0.215500 -0.240092 -0.267394 -0.291780 -0.321879 -0.349492 -0.379494 -0.404710 -0.415472 -0.436829 -0.438900 -0.442803 -0.448474 -0.443087 -0.431383 -0.420076 -0.398905 -0.373626 -0.346322 -0.308384 -0.255251 -0.154666 0.001133 0.184724 0.397180 0.504365 0.557183 0.589259 0.606009 0.615130 0.615742 0.603418 -0.243122 -0.246924 -0.247281 -0.253507 -0.266586 -0.274998 -0.275380 -0.282220 -0.285306 -0.298497 -0.308153 -0.331283 -0.355736 -0.371760 -0.398303 -0.424394 -0.454141 -0.470076 -0.484296 -0.492073 -0.500000 -0.491278 -0.478588 -0.453841 -0.418280 -0.368843 -0.330310 -0.291085 -0.220545 -0.152260 -0.087745 -0.048051 -0.001768 0.058662 0.157230 0.278456 0.360052 0.404476 0.432298 0.459927 0.487342 0.494797 0.500000 0.499944 0.494104 0.485937 0.475007 0.459465 0.449564 0.416923 0.358846 0.320483 0.271314 0.239043 0.202058 0.168009 0.127127 0.094030 0.062882 -0.009949 -0.062212 -0.120837 -0.174149 -0.207854 -0.232556 -0.252330 -0.265482 -0.273494 -0.281750 -0.285162 
-0.224646 -0.220445 -0.201402 -0.175691 -0.151926 -0.127970 -0.091600 -0.063931 -0.047866 -0.028496 -0.018026 -0.013896 -0.013428 -0.013456 -0.013447 -0.009953 -0.010295 -0.009491 -0.006193 -0.008141 -0.010107 -0.011942 -0.013259 -0.017346 -0.025751 -0.027082 -0.026840 -0.026913 -0.023304 -0.012657 -0.005218 0.005258 0.012147 0.018566 0.020105 0.020522 0.016497 0.007310 -0.012575 -0.051170 -0.078458 -0.100124 -0.114527 -0.129602 -0.150641 -0.164226 -0.179164 -0.191521 -0.194821 -0.194621 -0.192778 -0.187073 -0.173060 -0.140146 -0.102811 -0.080911 -0.037581 0.007901 0.039108 0.073248 0.105743 0.142217 0.180179 0.195373 0.207881 0.216263 0.220476 0.224141 0.224646 0.221154 -0.237690 -0.238318 -0.249075 -0.261122 -0.278673 -0.302320 -0.337850 -0.362908 -0.393322 -0.432585 -0.450701 -0.457695 -0.461905 -0.465430 -0.469035 -0.476490 -0.487123 -0.493368 -0.496806 -0.500000 -0.496015 -0.491704 -0.478213 -0.455838 -0.428081 -0.383737 -0.333992 -0.262209 -0.134008 -0.045763 0.037140 0.120479 0.191116 0.242830 0.313029 0.371106 0.424659 0.460954 0.478453 0.497862 0.500000 0.499688 0.499601 0.491727 0.476831 0.463631 0.443282 0.405109 0.359287 0.304434 0.233891 0.173381 0.130589 0.084350 0.042846 0.017569 -0.028271 -0.045797 -0.070158 -0.085162 -0.105887 -0.127879 -0.153696 -0.166428 -0.177318 -0.185571 -0.192869 -0.197048 -0.200603 -0.200819 
-0.257694 -0.228179 -0.179656 -0.089859 -0.045551 -0.018919 -0.002551 0.002177 0.003343 0.006193 0.006279 0.006447 0.001555 -0.001285 -0.002105 -0.002097 -0.002095 -0.002095 -0.002100 -0.002239 -0.005948 -0.002162 -0.002098 -0.001943 0.002080 -0.002178 0.002537 0.002439 -0.002029 -0.002086 -0.002095 -0.002096 -0.001832 -0.006317 -0.014093 -0.023653 -0.033329 -0.045685 -0.065066 -0.083033 -0.096704 -0.110682 -0.125996 -0.137881 -0.143227 -0.148606 -0.144604 -0.142100 -0.128421 -0.111910 -0.069202 -0.019951 0.033223 0.065224 0.091099 0.114515 0.141926 0.167798 0.190475 0.195319 0.204803 0.211968 0.215755 0.224628 0.235858 0.240366 0.241403 0.246807 0.252338 0.257694 -0.351161 -0.347081 -0.349097 -0.378000 -0.412729 -0.445119 -0.469257 -0.481174 -0.494685 -0.500000 -0.489866 -0.480427 -0.465933 -0.453403 -0.438754 -0.428241 -0.411004 -0.397897 -0.378997 -0.348052 -0.324637 -0.300028 -0.264634 -0.225272 -0.176114 -0.151617 -0.115767 -0.074346 -0.035186 0.007817 0.055576 0.092758 0.138481 0.202079 0.256309 0.326784 0.381310 0.426570 0.461913 0.485016 0.500000 0.499416 0.493860 0.480689 0.465360 0.423306 0.388716 0.357715 0.332721 0.308535 0.283865 0.262476 0.243247 0.225440 0.208507 0.194073 0.176090 0.150644 0.135615 0.130598 0.116435 0.102523 0.097229 0.086790 0.074023 0.064229 0.050663 0.043289 0.031428 0.021762 
-0.334647 -0.311640 -0.297183 -0.277297 -0.231664 -0.205842 -0.178921 -0.157066 -0.130741 -0.122244 -0.109916 -0.107895 -0.103860 -0.107591 -0.107636 -0.107635 -0.107634 -0.107608 -0.107219 -0.111752 -0.109376 -0.107642 -0.106118 -0.103813 -0.103509 -0.107963 -0.107652 -0.107636 -0.107635 -0.107635 -0.107637 -0.107662 -0.108046 -0.103361 -0.103258 -0.107673 -0.112087 -0.112697 -0.115157 -0.119682 -0.119392 -0.119378 -0.119370 -0.119144 -0.123446 -0.123316 -0.123428 -0.126015 -0.121077 -0.113841 -0.108181 -0.093728 -0.086546 -0.071799 -0.055868 -0.036954 -0.014273 0.015964 0.045202 0.069066 0.092059 0.132739 0.165550 0.196534 0.226421 0.260295 0.287272 0.317186 0.330971 0.334647 -0.253688 -0.257532 -0.264365 -0.275246 -0.290200 -0.311796 -0.341004 -0.372846 -0.414040 -0.450183 -0.483815 -0.497587 -0.500000 -0.488022 -0.453686 -0.415879 -0.363886 -0.302418 -0.210168 -0.107190 0.010934 0.129673 0.222985 0.302493 0.358238 0.399211 0.416260 0.423712 0.438780 0.454282 0.466029 0.476103 0.489338 0.492054 0.500000 0.498345 0.488595 0.481177 0.469076 0.462009 0.450202 0.442802 0.431552 0.408845 0.390225 0.371654 0.341380 0.310986 0.280743 0.237823 0.206181 0.175243 0.138321 0.116001 0.081571 0.039518 0.013239 -0.017093 -0.043115 -0.063989 -0.084040 -0.114299 -0.146293 -0.170198 -0.201190 -0.221554 -0.239458 -0.259099 -0.269625 -0.273258 
-0.432650 -0.408922 -0.373656 -0.327789 -0.226603 -0.150621 -0.088652 -0.045545 -0.018568 -0.000418 0.011644 0.024071 0.025437 0.025764 0.025675 0.025667 0.025802 0.025484 0.029829 0.031836 0.037243 0.045909 0.048060 0.049389 0.054840 0.060011 0.065356 0.071041 0.072880 0.077244 0.076929 0.077061 0.077049 0.077047 0.077046 0.077037 0.077156 0.076791 0.081360 0.080878 0.081043 0.081724 0.087418 0.092684 0.098209 0.100988 0.100754 0.100758 0.100702 0.100698 0.103441 0.111823 0.116866 0.123609 0.134620 0.145185 0.157257 0.176656 0.202749 0.233606 0.264632 0.286908 0.308528 0.335728 0.362690 0.387642 0.404446 0.418519 0.425526 0.432650 -0.278814 -0.279219 -0.277696 -0.291128 -0.302732 -0.319160 -0.340008 -0.369234 -0.392645 -0.418954 -0.435984 -0.458017 -0.473807 -0.486819 -0.495709 -0.500000 -0.491565 -0.481359 -0.461320 -0.441121 -0.414127 -0.384081 -0.345979 -0.314374 -0.268649 -0.223075 -0.190912 -0.166130 -0.122552 -0.086707 -0.027190 0.035827 0.099003 0.171909 0.249412 0.312962 0.369229 0.410178 0.436655 0.463865 0.482999 0.494045 0.500000 0.499629 0.494369 0.487632 0.467952 0.446890 0.384819 0.324081 0.245765 0.164075 0.108324 0.062860 0.037534 0.015638 -0.007785 -0.031115 -0.051667 -0.084506 -0.111660 -0.131743 -0.147191 -0.163034 -0.183752 -0.196470 -0.211158 -0.220935 -0.226187 -0.227449 
-0.278982 -0.265092 -0.237439 -0.204947 -0.142394 -0.087690 -0.004986 0.060475 0.103640 0.126626 0.143947 0.145825 0.137677 0.128153 0.094562 0.040430 0.010311 -0.019292 -0.040424 -0.058373 -0.066076 -0.066215 -0.070676 -0.070787 -0.070676 -0.066195 -0.066626 -0.066594 -0.062178 -0.062748 -0.053849 -0.050240 -0.047124 -0.045771 -0.045811 -0.046054 -0.044345 -0.045861 -0.045471 -0.045993 -0.045794 -0.045803 -0.045803 -0.045782 -0.047654 -0.059386 -0.070787 -0.085389 -0.099329 -0.118219 -0.137010 -0.160240 -0.170689 -0.175329 -0.175076 -0.169029 -0.134528 -0.093495 -0.048601 -0.003465 0.045732 0.080123 0.114501 0.153241 0.193628 0.237769 0.257795 0.264632 0.274957 0.278982 -0.191515 -0.191854 -0.195816 -0.203913 -0.216199 -0.247127 -0.279514 -0.327559 -0.373430 -0.408140 -0.450042 -0.471269 -0.486197 -0.498385 -0.500000 -0.495331 -0.484068 -0.466635 -0.438904 -0.416128 -0.397415 -0.378651 -0.361169 -0.341416 -0.325508 -0.310104 -0.284236 -0.246562 -0.197271 -0.154573 -0.114088 -0.084117 -0.056742 -0.044023 -0.028380 -0.006094 0.032511 0.067234 0.101221 0.141754 0.239910 0.313666 0.371754 0.429649 0.460547 0.481430 0.491367 0.499878 0.500000 0.490699 0.475050 0.448101 0.419210 0.385231 0.343169 0.281139 0.174653 0.110005 0.064650 0.018865 -0.029069 -0.055262 -0.078299 -0.102976 -0.120407 -0.150252 -0.161019 -0.171809 -0.183747 -0.195679 
-0.322935 -0.308694 -0.282881 -0.226052 -0.141929 -0.084853 -0.022257 0.010624 0.019020 0.018806 0.019499 0.014126 0.010259 -0.004047 -0.010949 -0.014509 -0.014227 -0.016097 -0.019177 -0.018824 -0.022067 -0.019362 -0.018932 -0.021836 -0.028667 -0.036691 -0.050911 -0.059112 -0.074265 -0.084858 -0.091503 -0.098373 -0.104940 -0.116749 -0.121837 -0.140093 -0.150505 -0.152005 -0.152036 -0.151724 -0.151525 -0.139928 -0.130558 -0.104375 -0.058336 -0.015502 0.030748 0.091073 0.139625 0.182237 0.238231 0.264650 0.281296 0.294205 0.299223 0.302231 0.308779 0.310813 0.313673 0.314406 0.318576 0.318183 0.318177 0.318188 0.318186 0.318194 0.318168 0.317980 0.320908 0.322935 -0.241124 -0.242716 -0.251704 -0.282137 -0.305844 -0.354109 -0.417556 -0.455774 -0.488321 -0.500000 -0.499567 -0.487468 -0.472634 -0.411002 -0.371494 -0.262924 -0.109649 0.066532 0.204494 0.268911 0.305562 0.340598 0.374512 0.413987 0.453103 0.474344 0.493689 0.500000 0.499634 0.499743 0.500000 0.496614 0.489767 0.478314 0.469097 0.443760 0.417918 0.387488 0.344140 0.309802 0.264708 0.228295 0.190282 0.159449 0.097960 0.063989 0.027657 -0.004576 -0.038661 -0.064693 -0.090793 -0.116245 -0.136328 -0.146046 -0.152692 -0.158625 -0.170709 -0.174673 -0.178172 -0.189789 -0.204618 -0.226670 -0.243678 -0.249389 -0.256328 -0.267654 -0.273812 -0.281461 -0.289460 -0.293363 
-0.306138 -0.297951 -0.289260 -0.273296 -0.232723 -0.186434 -0.125969 -0.076115 -0.027200 0.007682 0.070382 0.118320 0.136839 0.143853 0.147348 0.146922 0.146957 0.146153 0.138104 0.132654 0.129603 0.122677 0.118994 0.115404 0.111064 0.112523 0.110746 0.103438 0.091649 0.077017 0.047830 0.015645 -0.009866 -0.038484 -0.056508 -0.065364 -0.069330 -0.079358 -0.086999 -0.097422 -0.104060 -0.112189 -0.113174 -0.116320 -0.112380 -0.107204 -0.088634 -0.070214 -0.038659 -0.013795 0.022062 0.055612 0.093471 0.128228 0.167080 0.214717 0.230420 0.242305 0.256427 0.263954 0.270617 0.273954 0.277387 0.283803 0.291082 0.294598 0.298240 0.302191 0.303140 0.306138 -0.094215 -0.099002 -0.108919 -0.117262 -0.130801 -0.148256 -0.173676 -0.198318 -0.219877 -0.260989 -0.355493 -0.409420 -0.462668 -0.489896 -0.500000 -0.499364 -0.492140 -0.487641 -0.469120 -0.441401 -0.393107 -0.335551 -0.252005 -0.161901 -0.025869 0.096906 0.175398 0.233977 0.286852 0.357094 0.409910 0.446207 0.472650 0.490015 0.498443 0.500000 0.497626 0.490684 0.483106 0.471992 0.460339 0.439049 0.405030 0.354943 0.290218 0.203809 0.146497 0.090849 0.023204 -0.017363 -0.076481 -0.122520 -0.143573 -0.158334 -0.183017 -0.226953 -0.245327 -0.257166 -0.268146 -0.275565 -0.282111 -0.285741 -0.287094 -0.289460 -0.296531 -0.300126 -0.302729 -0.302055 -0.304833 -0.305450 
