"2016-01-28 09:07:52:644242","lamonie","e","True","0.40663883996559719","-1.0","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.41227993366368831","-1.0","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.39927866148563829","-1.0","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.40663883996559719","-1.0","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","0.43726717281289368","0.0","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","0.39927866148563829","0.0","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","0.40663883996559719","0.0","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.43726717281289368","0.0","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.39927866148563829","0.0","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.40663883996559719","0.0","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","0.43726717281289368","0.0","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","0.43726717281289368","0.0","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","0.41622962906411792","0.0","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","0.40663883996559719","0.0","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.43726717281289368","0.0","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.41622962906411792","0.0","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.40663883996559719","0.0","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","0.43726717281289368","0.0","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","0.41622962906411792","0.0","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","0.43726717281289368","0.0","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","0.41622962906411792","0.0","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","0.3324038341911239","0.0","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.43726717281289368","0.0","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.41622962906411792","0.0","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.3324038341911239","0.0","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","0.43726717281289368","0.0","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","0.41622962906411792","0.0","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","0.3324038341911239","0.0","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:09:03:779345","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","0.45971351139583855","0.3333333333333333","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","0.41622962906411792","0.3333333333333333","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","0.3324038341911239","0.3333333333333333","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.45971351139583855","0.3333333333333333","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.41622962906411792","0.3333333333333333","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.3324038341911239","0.3333333333333333","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","0.45971351139583855","0.3333333333333333","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","0.41622962906411792","0.3333333333333333","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","0.3324038341911239","0.3333333333333333","2","True"
"2016-01-28 09:09:03:779345","lamonie","t","True","0.45971351139583855","0.3333333333333333","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","0.45971351139583855","0.3333333333333333","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","0.40820016272552517","0.3333333333333333","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","0.39754273319559169","0.3333333333333333","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.45971351139583855","0.3333333333333333","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.40820016272552517","0.3333333333333333","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.39754273319559169","0.3333333333333333","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","0.45971351139583855","0.3333333333333333","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","0.40820016272552517","0.3333333333333333","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","0.39754273319559169","0.3333333333333333","2","True"
"2016-01-28 09:09:03:779345","lamonie","t","True","0.45971351139583855","0.3333333333333333","2","True"
"2016-01-28 09:09:41:049535","lamonie","j","True","0.40820016272552517","0.3333333333333333","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","nan","nan","2","True"
