"2016-01-25 09:19:29:908931","alexandra","b","-1.0","True","nan"
"2016-01-25 09:19:29:916242","alexandra","o","-1.0","True","nan"
"2016-01-25 09:19:29:922550","alexandra","x","-1.0","True","nan"
"2016-01-25 09:20:22:468302","alexandra","b","0.001719211138502371","True","nan"
"2016-01-25 09:20:22:471007","alexandra","o","0.0018795435220343997","True","nan"
"2016-01-25 09:20:22:473476","alexandra","x","0.0016519509927644036","True","nan"
"2016-01-25 09:22:00:980084","alexandra","b","0.0052893188844079751","True","nan"
"2016-01-25 09:22:00:985435","alexandra","o","0.0055993313273150786","True","nan"
"2016-01-25 09:22:00:988036","alexandra","x","0.0074115076876621793","True","nan"
"2016-01-25 09:23:42:872356","alexandra","b","0.022208843845830568","True","nan"
"2016-01-25 09:23:42:880511","alexandra","o","0.0019435244004785905","True","nan"
"2016-01-25 09:23:42:884531","alexandra","x","0.0040202572658132535","True","nan"
"2016-01-25 09:24:35:495354","alexandra","b","0.018826339397605904","True","nan"
"2016-01-25 09:24:35:497177","alexandra","o","0.0054353411635837028","True","nan"
"2016-01-25 09:24:35:502327","alexandra","x","0.0070753199641182089","True","nan"
"2016-01-25 09:25:24:214562","alexandra","b","0.0034128229565437286","True","nan"
"2016-01-25 09:25:24:216715","alexandra","o","0.004511459901746292","True","nan"
"2016-01-25 09:25:24:219684","alexandra","x","0.0078844294907528065","True","nan"
"2016-01-25 09:27:38:986020","alexandra","c","-1.0","True","nan"
"2016-01-25 09:27:38:996114","alexandra","a","-1.0","True","nan"
"2016-01-25 09:27:39:026270","alexandra","t","-1.0","True","nan"
"2016-01-25 09:28:29:554538","alexandra","c","0.00062238421413832396","True","3"
"2016-01-25 09:28:29:556829","alexandra","a","0.002255363854172123","True","3"
"2016-01-25 09:28:29:558214","alexandra","t","0.0016272953295942481","True","3"
"2016-01-25 09:29:38:508019","alexandra","c","0.00077918150652705217","True","nan"
"2016-01-25 09:29:38:511636","alexandra","a","0.0012699732843237076","True","nan"
"2016-01-25 09:29:38:513956","alexandra","t","0.0021895964919956615","True","nan"
